Tanggal,Produk,total_revenue,total_revenue_ema_7,total_revenue_roll_std_7,total_revenue_roll_min_7,total_revenue_roll_max_7,total_revenue_ema_14,total_revenue_roll_std_14,total_revenue_roll_min_14,total_revenue_roll_max_14,total_revenue_lag_1,total_revenue_lag_7,total_revenue_lag_14
2024-04-20,Vidio Premier,166664.0,72960.71827649658,41188.364441105805,19958.0,133332.0,93614.34187215999,50997.27567491894,16958.0,207580.0,79832.0,53874.0,39916.0
2024-04-21,Vidio Premier,136706.0,96386.53870737244,51658.51587566377,19958.0,166664.0,103354.29628920533,54594.959112188044,16958.0,207580.0,166664.0,133332.0,16958.0
2024-04-22,Vidio Premier,241454.0,106466.40403052933,52117.0408325614,19958.0,166664.0,107801.19011731129,51864.27986242844,19958.0,207580.0,136706.0,103790.0,106416.0
2024-04-23,Vidio Premier,39916.0,140213.303022897,76947.46317548663,19958.0,241454.0,125621.56476833645,64732.976368605305,19958.0,241454.0,241454.0,106790.0,53874.0
2024-04-24,Vidio Premier,59874.0,115138.97726717274,81790.48144642572,19958.0,241454.0,114194.15613255826,65706.58741240916,19958.0,241454.0,39916.0,19958.0,86832.0
2024-04-25,Vidio Premier,360244.0,101322.73295037955,76233.49697694149,36916.0,241454.0,106951.46864821715,66684.64600780875,19958.0,241454.0,59874.0,36916.0,207580.0
2024-04-26,Vidio Premier,170664.0,166053.04971278465,114027.4896764143,39916.0,360244.0,140723.8061617882,92484.93580120927,19958.0,360244.0,360244.0,79832.0,63874.0
2024-04-27,Vidio Premier,227496.0,167205.7872845885,109116.26228586692,39916.0,360244.0,144715.8320068831,92390.65488361976,19958.0,360244.0,170664.0,166664.0,53874.0
2024-04-28,Vidio Premier,184580.0,182278.3404634414,111397.03896723052,39916.0,360244.0,155753.1877392987,94157.61965303303,19958.0,360244.0,227496.0,136706.0,133332.0
2024-04-29,Vidio Premier,147664.0,182853.75534758106,109998.80857450016,39916.0,360244.0,159596.76270739222,95098.30313458218,19958.0,360244.0,184580.0,241454.0,103790.0
2024-04-30,Vidio Premier,401160.0,174056.31651068578,107439.93614241271,39916.0,360244.0,158005.7276797399,94598.51691296132,19958.0,360244.0,147664.0,39916.0,106790.0
2024-05-01,Vidio Premier,167622.0,230832.23738301435,120475.08015550849,59874.0,401160.0,190426.29732244127,116506.41991385206,19958.0,401160.0,401160.0,59874.0,19958.0
2024-05-02,Vidio Premier,116748.0,215029.67803726078,101792.63055653416,147664.0,401160.0,187385.72434611578,109069.04082166585,36916.0,401160.0,167622.0,360244.0,36916.0
2024-05-03,Vidio Premier,174622.0,190459.25852794558,93987.38378050944,116748.0,401160.0,177967.361099967,103348.81486872118,39916.0,401160.0,116748.0,170664.0,79832.0
2024-05-04,Vidio Premier,315286.0,186499.94389595918,93777.1781080278,116748.0,401160.0,177521.31295330473,99409.2494245019,39916.0,401160.0,174622.0,227496.0,166664.0
2024-05-05,Vidio Premier,93790.0,218696.45792196938,103037.06968437554,116748.0,401160.0,195889.9378928641,105032.6395435937,39916.0,401160.0,315286.0,184580.0,136706.0
2024-05-06,Vidio Premier,100790.0,187469.84344147705,112811.30177931138,93790.0,401160.0,182276.61284048224,107493.7888172414,39916.0,401160.0,93790.0,147664.0,241454.0
2024-05-07,Vidio Premier,136332.0,165799.88258110778,117880.0602864745,93790.0,401160.0,171411.73112841795,109170.92782310782,39916.0,401160.0,100790.0,401160.0,39916.0
2024-05-08,Vidio Premier,83832.0,158432.91193583084,76020.6153656456,93790.0,315286.0,166734.4336446289,102281.63374775487,59874.0,401160.0,136332.0,167622.0,59874.0
2024-05-09,Vidio Premier,119748.0,139782.68395187313,80685.35121427826,83832.0,315286.0,155680.77582534507,100118.58315007259,83832.0,401160.0,83832.0,116748.0,360244.0
2024-05-10,Vidio Premier,193580.0,134774.01296390485,80512.39239485348,83832.0,315286.0,150889.7390486324,88944.73709748448,83832.0,401160.0,119748.0,174622.0,170664.0
2024-05-11,Vidio Premier,334870.0,149475.50972292863,81928.5929319522,83832.0,315286.0,156581.77384214808,89083.2412597377,83832.0,401160.0,193580.0,315286.0,227496.0
2024-05-12,Vidio Premier,113748.0,195824.13229219647,88613.01215853984,83832.0,334870.0,180353.5373298617,98035.13539385909,83832.0,401160.0,334870.0,93790.0,184580.0
2024-05-13,Vidio Premier,79832.0,175305.09921914735,86734.78431017938,83832.0,334870.0,171472.79901921347,99793.54831752488,83832.0,401160.0,113748.0,100790.0,147664.0
2024-05-14,Vidio Premier,461076.0,151436.8244143605,89231.6441702905,79832.0,334870.0,159254.02581665167,103003.85131687972,79832.0,401160.0,79832.0,136332.0,401160.0
2024-05-15,Vidio Premier,76832.0,228846.61831077037,146162.9406427407,79832.0,461076.0,199496.95570776478,113854.30464674307,79832.0,461076.0,461076.0,83832.0,167622.0
2024-05-16,Vidio Premier,113748.0,190842.96373307778,147095.9750774983,76832.0,461076.0,183141.6282800628,117031.65739882717,76832.0,461076.0,76832.0,119748.0,116748.0
2024-05-17,Vidio Premier,76832.0,171569.22279980834,147638.30377359007,76832.0,461076.0,173889.14450938776,117142.32659321013,76832.0,461076.0,113748.0,193580.0,174622.0
2024-05-18,Vidio Premier,170622.0,147884.91709985625,154427.24875579996,76832.0,461076.0,160948.19190813607,119813.55145061332,76832.0,461076.0,76832.0,334870.0,315286.0
2024-05-19,Vidio Premier,96416.0,153569.18782489217,138559.41705378855,76832.0,461076.0,162238.03298705127,111758.35130345251,76832.0,461076.0,170622.0,113748.0,93790.0
2024-05-20,Vidio Premier,19958.0,139280.89086866914,139593.33599526057,76832.0,461076.0,153461.7619221111,111651.72380248281,76832.0,461076.0,96416.0,79832.0,100790.0
2024-05-21,Vidio Premier,110748.0,109450.16815150186,146530.33699934924,19958.0,461076.0,135661.2603324963,116604.1045093077,19958.0,461076.0,19958.0,461076.0,136332.0
2024-05-22,Vidio Premier,96790.0,109774.6261136264,45846.90044671974,19958.0,170622.0,132339.49228816348,117007.35382928647,19958.0,461076.0,110748.0,76832.0,83832.0
2024-05-23,Vidio Premier,106790.0,106528.46958521979,45142.30258068053,19958.0,170622.0,127599.55998307501,116523.2313287641,19958.0,461076.0,96790.0,113748.0,119748.0
2024-05-24,Vidio Premier,173622.0,106593.85218891484,44809.87962067126,19958.0,170622.0,124824.95198533169,116811.61412347591,19958.0,461076.0,106790.0,76832.0,193580.0
2024-05-25,Vidio Premier,180622.0,123350.88914168613,51956.30470198699,19958.0,173622.0,131331.22505395414,116314.36749517305,19958.0,461076.0,173622.0,170622.0,334870.0
2024-05-26,Vidio Premier,486950.0,137668.66685626458,53976.48939871438,19958.0,180622.0,137903.3283800936,103566.32265725777,19958.0,461076.0,180622.0,96416.0,113748.0
2024-05-27,Vidio Premier,116748.0,224989.00014219843,150516.74276052514,19958.0,486950.0,184442.8845960811,139660.45788810967,19958.0,486950.0,486950.0,19958.0,79832.0
2024-05-28,Vidio Premier,176622.0,197928.75010664883,138635.08690014057,96790.0,486950.0,175416.8999832703,138357.08928321328,19958.0,486950.0,116748.0,110748.0,461076.0
2024-05-29,Vidio Premier,123748.0,192602.06257998664,135205.30555030887,96790.0,486950.0,175577.57998550092,109067.8671222344,19958.0,486950.0,176622.0,96790.0,76832.0
2024-05-30,Vidio Premier,157664.0,175388.54693498998,132424.52238521527,106790.0,486950.0,168666.96932076747,107586.06407895016,19958.0,486950.0,123748.0,106790.0,113748.0
2024-05-31,Vidio Premier,616740.0,170957.41020124248,128101.05207701495,116748.0,486950.0,167199.90674466515,107198.95132872334,19958.0,486950.0,157664.0,173622.0,76832.0
2024-06-01,Vidio Premier,707530.0,282403.0576509319,200566.92705381295,116748.0,616740.0,227138.58584537645,162081.3638997537,19958.0,616740.0,616740.0,180622.0,170622.0
2024-06-02,Vidio Premier,837278.0,388684.7932381989,254884.828730453,116748.0,707530.0,291190.77439932624,213104.70844288604,19958.0,707530.0,707530.0,486950.0,96416.0
2024-06-03,Vidio Premier,519908.0,500833.0949286492,315530.0261579523,116748.0,837278.0,364002.4044794161,264183.0622821403,19958.0,837278.0,837278.0,116748.0,19958.0
2024-06-04,Vidio Premier,589740.0,505601.8211964869,293148.3587758123,123748.0,837278.0,384789.81721549394,260173.07135397056,96790.0,837278.0,519908.0,176622.0,110748.0
2024-06-05,Vidio Premier,367202.0,526636.3658973651,269958.9803969343,123748.0,837278.0,412116.5082534281,262711.45507211884,96790.0,837278.0,589740.0,123748.0,96790.0
2024-06-06,Vidio Premier,660656.0,486777.77442302386,224057.43465374908,157664.0,837278.0,406127.907152971,252455.60513231886,106790.0,837278.0,367202.0,157664.0,106790.0
2024-06-07,Vidio Premier,294370.0,530247.3308172679,147837.84037795954,367202.0,837278.0,440064.9861992416,251659.05450177097,116748.0,837278.0,660656.0,616740.0,173622.0
2024-06-08,Vidio Premier,200580.0,471277.99811295094,190850.295367612,294370.0,837278.0,420638.9880393427,244981.10843913248,116748.0,837278.0,294370.0,707530.0,180622.0
2024-06-09,Vidio Premier,123748.0,403603.4985847132,222657.01435594776,200580.0,837278.0,391297.789634097,243554.70189509552,116748.0,837278.0,200580.0,837278.0,486950.0
2024-06-10,Vidio Premier,266454.0,333639.6239385349,202634.1708620546,123748.0,660656.0,355624.48434955074,254761.88584210203,116748.0,837278.0,123748.0,519908.0,116748.0
2024-06-11,Vidio Premier,4228138.0,316843.21795390116,198943.7746078978,123748.0,660656.0,343735.0864362773,245270.23700364507,123748.0,837278.0,266454.0,589740.0,176622.0
2024-06-12,Vidio Premier,912110.0,1294666.9134654258,1487390.370748651,123748.0,4228138.0,861655.4749114403,1044761.94376495,123748.0,4228138.0,4228138.0,367202.0,123748.0
2024-06-13,Vidio Premier,873194.0,1199027.6850990695,1470406.245741567,123748.0,4228138.0,868382.7449232482,1032932.8544535723,123748.0,4228138.0,912110.0,660656.0,157664.0
2024-06-14,Vidio Premier,283454.0,1117569.2638243022,1465497.8488803566,123748.0,4228138.0,869024.2456001485,1019046.5428169006,123748.0,4228138.0,873194.0,294370.0,616740.0
2024-06-15,Vidio Premier,393160.0,909040.4478682267,1466361.4180517253,123748.0,4228138.0,790948.2128534621,1027510.6377081276,123748.0,4228138.0,283454.0,200580.0,707530.0
2024-06-16,Vidio Premier,295370.0,780070.33590117,1450939.8922623522,123748.0,4228138.0,737909.7844730006,1032545.42986714,123748.0,4228138.0,393160.0,123748.0,837278.0
2024-06-17,Vidio Premier,440034.0,658895.2519258775,1434799.76102677,266454.0,4228138.0,678904.4798766004,1039301.3911462805,123748.0,4228138.0,295370.0,266454.0,519908.0
2024-06-18,Vidio Premier,901110.0,604179.9389444082,1420714.504263729,283454.0,4228138.0,647055.0825597204,1040672.2608061401,123748.0,4228138.0,440034.0,4228138.0,589740.0
2024-06-19,Vidio Premier,395160.0,678412.4542083062,295130.9983005933,283454.0,912110.0,680929.0715517576,1041250.8644999064,123748.0,4228138.0,901110.0,912110.0,367202.0
2024-06-20,Vidio Premier,492950.0,607599.3406562296,262672.8825451372,283454.0,901110.0,642826.52867819,1040525.2046196314,123748.0,4228138.0,395160.0,873194.0,660656.0
2024-06-21,Vidio Premier,582782.0,578937.0054921722,209346.37424271627,283454.0,901110.0,622842.991521098,1042390.7135569669,123748.0,4228138.0,492950.0,283454.0,294370.0
2024-06-22,Vidio Premier,577824.0,579898.2541191292,198186.49365974174,295370.0,901110.0,617501.5259849515,1036132.9151462639,123748.0,4228138.0,582782.0,393160.0,200580.0
2024-06-23,Vidio Premier,607698.0,579379.6905893469,193824.53505757652,295370.0,901110.0,612211.189186958,1025823.054472975,123748.0,4228138.0,577824.0,295370.0,123748.0
2024-06-24,Vidio Premier,324370.0,586459.2679420102,165664.4674130156,395160.0,901110.0,611609.430628697,1010447.0710025365,266454.0,4228138.0,607698.0,440034.0,266454.0
2024-06-25,Vidio Premier,357286.0,520936.95095650764,185494.75851868367,324370.0,901110.0,573310.8398782042,1008195.136009345,283454.0,4228138.0,324370.0,901110.0,4228138.0
2024-06-26,Vidio Premier,86832.0,480024.21321738075,117627.0242070652,324370.0,607698.0,544507.5278944436,223077.59825551938,283454.0,912110.0,357286.0,395160.0,912110.0
2024-06-27,Vidio Premier,224538.0,381726.1599130356,189247.2708052564,86832.0,607698.0,483484.12417518446,223712.29975313268,86832.0,901110.0,86832.0,492950.0,873194.0
2024-06-28,Vidio Premier,230538.0,342429.1199347767,201808.88729167677,86832.0,607698.0,448957.9742851599,200218.9527582359,86832.0,901110.0,224538.0,582782.0,283454.0
2024-06-29,Vidio Premier,200580.0,314456.3399510825,190635.84810787666,86832.0,607698.0,419835.3110471386,203586.0008093355,86832.0,901110.0,230538.0,577824.0,393160.0
2024-06-30,Vidio Premier,117748.0,285987.25496331183,165194.03374156522,86832.0,607698.0,390601.26957418676,212024.27666785652,86832.0,901110.0,200580.0,607698.0,295370.0
2024-07-02,Vidio Premier,167622.0,243927.44122248387,98689.74814321524,86832.0,357286.0,354220.8336309619,224266.61434414375,86832.0,901110.0,117748.0,324370.0,440034.0
2024-07-03,Vidio Premier,56874.0,224851.0809168629,88377.12658396352,86832.0,357286.0,329340.9891468336,231812.51430578445,86832.0,901110.0,167622.0,357286.0,901110.0
2024-07-04,Vidio Premier,207580.0,182856.81068764717,68849.67140496185,56874.0,230538.0,293012.05726058915,190977.08919405285,56874.0,607698.0,56874.0,86832.0,395160.0
2024-07-05,Vidio Premier,352244.0,189037.60801573537,63882.471562645274,56874.0,230538.0,281621.1162925106,191568.91018753487,56874.0,607698.0,207580.0,224538.0,492950.0
2024-07-06,Vidio Premier,221538.0,229839.20601180152,92942.31719984175,56874.0,352244.0,291037.50078684255,184365.01949611382,56874.0,607698.0,352244.0,230538.0,582782.0
2024-07-07,Vidio Premier,225496.0,227763.90450885115,92355.81835281877,56874.0,352244.0,281770.90068193024,164854.65470642268,56874.0,607698.0,221538.0,200580.0,577824.0
2024-07-08,Vidio Premier,213580.0,227196.92838163837,93343.73307910214,56874.0,352244.0,274267.5805910062,138482.9916932325,56874.0,607698.0,225496.0,117748.0,607698.0
2024-07-09,Vidio Premier,153664.0,223792.69628622878,87348.90649082376,56874.0,352244.0,266175.9031788721,89823.96317107389,56874.0,357286.0,213580.0,167622.0,324370.0
2024-07-10,Vidio Premier,107748.0,206260.5222146716,88533.46198176149,56874.0,352244.0,251174.3160883558,85053.0075601866,56874.0,357286.0,153664.0,56874.0,357286.0
2024-07-11,Vidio Premier,319286.0,181632.3916610037,75536.34427529578,107748.0,352244.0,232050.807276575,75417.08557128231,56874.0,352244.0,107748.0,207580.0,86832.0
2024-07-12,Vidio Premier,268412.0,216045.79374575277,85645.78242861321,107748.0,352244.0,243682.16630636502,78080.0265830448,56874.0,352244.0,319286.0,352244.0,224538.0
2024-07-13,Vidio Premier,174622.0,229137.34530931458,69696.06370383728,107748.0,319286.0,246979.47746551636,80000.48687063508,56874.0,352244.0,268412.0,221538.0,230538.0
2024-07-14,Vidio Premier,251454.0,215508.50898198594,71276.18112398325,107748.0,319286.0,237331.81380344753,79919.15275885061,56874.0,352244.0,174622.0,225496.0,200580.0
2024-07-15,Vidio Premier,234496.0,224494.88173648945,72935.07658054076,107748.0,319286.0,239214.77196298784,81140.31316643686,56874.0,352244.0,251454.0,213580.0,117748.0
2024-07-16,Vidio Premier,96790.0,226995.16130236708,73404.98094686317,107748.0,319286.0,238585.6023679228,77662.08183188071,56874.0,352244.0,234496.0,153664.0,167622.0
2024-07-17,Vidio Premier,307412.0,194443.8709767753,83820.47741850725,96790.0,319286.0,219679.52205219978,82842.91130503986,56874.0,352244.0,96790.0,107748.0,56874.0
2024-07-18,Vidio Premier,63874.0,222685.90323258148,77968.48569957959,96790.0,319286.0,231377.18577857316,74827.16674275095,96790.0,352244.0,307412.0,319286.0,207580.0
2024-07-19,Vidio Premier,250496.0,182982.92742443611,91177.87348547424,63874.0,307412.0,209043.4276747634,86224.00769526527,63874.0,352244.0,63874.0,268412.0,352244.0
2024-07-20,Vidio Premier,367328.0,199861.1955683271,89152.64792264365,63874.0,307412.0,214570.4373181283,77485.65816620999,63874.0,319286.0,250496.0,174622.0,221538.0
2024-07-21,Vidio Premier,183664.0,241727.89667624532,108694.53064436969,63874.0,367328.0,234938.1123423779,88673.15390668386,63874.0,367328.0,367328.0,251454.0,225496.0
2024-07-22,Vidio Premier,174622.0,227211.92250718398,108917.66615462913,63874.0,367328.0,228101.56403006084,89060.13870537133,63874.0,367328.0,183664.0,234496.0,213580.0
2024-07-23,Vidio Premier,317412.0,214064.44188038798,109468.73864520063,63874.0,367328.0,220970.95549271943,89673.16072674963,63874.0,367328.0,174622.0,96790.0,153664.0
2024-07-24,Vidio Premier,69874.0,239901.331410291,104319.22622686221,63874.0,367328.0,233829.7614270235,92262.38757174976,63874.0,367328.0,317412.0,307412.0,107748.0
2024-07-25,Vidio Premier,378286.0,197394.49855771824,115903.56533732936,63874.0,367328.0,211968.9932367537,96356.26781793906,63874.0,367328.0,69874.0,63874.0,319286.0
2024-07-26,Vidio Premier,250580.0,242617.37391828868,113494.18533962256,69874.0,378286.0,234144.5941385199,102149.65425436308,63874.0,378286.0,378286.0,250496.0,268412.0
2024-07-27,Vidio Premier,715740.0,244608.03043871652,113494.39754412812,69874.0,378286.0,236335.98158671724,101665.93751774899,63874.0,378286.0,250580.0,367328.0,174622.0
2024-07-28,Vidio Premier,567076.0,362391.0228290374,209726.751404002,69874.0,715740.0,300256.51737515494,165014.9520412833,63874.0,715740.0,715740.0,183664.0,251454.0
2024-07-29,Vidio Premier,1421690.0,413562.26712177804,224270.17552348154,69874.0,715740.0,335832.448391801,183994.78417434247,63874.0,715740.0,567076.0,174622.0,234496.0
2024-07-30,Vidio Premier,1309858.0,665594.2003413335,445153.73256994307,69874.0,1421690.0,480613.45527289424,354209.58126069856,63874.0,1421690.0,1421690.0,317412.0,96790.0
2024-07-31,Vidio Premier,1146110.0,826660.1502560001,517723.6662077745,69874.0,1421690.0,591179.3945698417,424014.1333861515,63874.0,1421690.0,1309858.0,69874.0,307412.0
2024-08-01,Vidio Premier,806614.0,906522.6126920001,465865.2815678432,250580.0,1421690.0,665170.1419605295,459255.4822710104,63874.0,1421690.0,1146110.0,378286.0,63874.0
2024-08-02,Vidio Premier,598866.0,881545.459519,423281.4709062654,250580.0,1421690.0,684029.3230324589,445776.84941631823,69874.0,1421690.0,806614.0,250580.0,250496.0
2024-08-03,Vidio Premier,272496.0,810875.5946392501,349952.95693128894,567076.0,1421690.0,672674.2132947978,436280.6466946066,69874.0,1421690.0,598866.0,715740.0,367328.0
2024-08-04,Vidio Premier,381286.0,676280.6959794376,428218.44307760696,272496.0,1421690.0,619317.1181888249,440773.84081371105,69874.0,1421690.0,272496.0,567076.0,183664.0
2024-08-05,Vidio Premier,566992.0,602532.0219845781,455358.80398752866,272496.0,1421690.0,587579.6357636482,429906.39063341566,69874.0,1421690.0,381286.0,1421690.0,174622.0
2024-08-06,Vidio Premier,323370.0,593647.0164884336,385102.02199145214,272496.0,1309858.0,584834.6176618284,412423.4941705244,69874.0,1421690.0,566992.0,1309858.0,317412.0
2024-08-07,Vidio Premier,300496.0,526077.7623663251,308783.1155959519,272496.0,1146110.0,549972.6686402513,412080.4193579455,69874.0,1421690.0,323370.0,1146110.0,69874.0
2024-08-08,Vidio Premier,104832.0,469682.32177474385,198412.7195548283,272496.0,806614.0,516709.11282155116,392127.72579890373,250580.0,1421690.0,300496.0,806614.0,378286.0
2024-08-09,Vidio Premier,289412.0,378469.74133105786,172187.47953487065,104832.0,598866.0,461792.1644453443,412740.1339897933,104832.0,1421690.0,104832.0,598866.0,250580.0
2024-08-10,Vidio Premier,252496.0,356205.3059982934,138228.15127999714,104832.0,566992.0,438808.1425192984,410144.4309401643,104832.0,1421690.0,289412.0,272496.0,715740.0
2024-08-11,Vidio Premier,234496.0,330277.97949872003,139570.03668273185,104832.0,566992.0,413966.5235167253,421140.04854768637,104832.0,1421690.0,252496.0,381286.0,567076.0
2024-08-12,Vidio Premier,201580.0,306332.48462404,139325.7213138303,104832.0,566992.0,390037.1203811619,432123.5384849171,104832.0,1421690.0,234496.0,566992.0,1421690.0
2024-08-13,Vidio Premier,234496.0,280144.36346803,74030.5040230364,104832.0,323370.0,364909.5043303403,365490.2867915771,104832.0,1309858.0,201580.0,323370.0,1309858.0
2024-08-14,Vidio Premier,355244.0,268732.2726010225,65207.34258976584,104832.0,300496.0,347521.03708629496,282321.947213531,104832.0,1146110.0,234496.0,300496.0,1146110.0
2024-08-15,Vidio Premier,143706.0,290360.2044507669,77112.50632432518,104832.0,355244.0,348550.76547478896,185979.43332423765,104832.0,806614.0,355244.0,104832.0,806614.0
2024-08-16,Vidio Premier,595824.0,253696.65333807518,66516.88189725507,143706.0,355244.0,321238.1300781504,139908.70237565527,104832.0,598866.0,143706.0,289412.0,598866.0
2024-08-17,Vidio Premier,336538.0,339228.49000355636,149750.87684042536,143706.0,595824.0,357849.57940106373,139417.48331697745,104832.0,595824.0,595824.0,252496.0,272496.0
2024-08-18,Vidio Premier,397870.0,338555.86750266724,149774.33901198243,143706.0,595824.0,355008.0354809219,139353.08566892473,104832.0,595824.0,336538.0,234496.0,381286.0
2024-08-19,Vidio Premier,223580.0,353384.40062700043,150543.9734360191,143706.0,595824.0,360722.96408346563,140086.7955776308,104832.0,595824.0,397870.0,201580.0,566992.0
2024-08-20,Vidio Premier,103790.0,320933.3004702503,147776.0356072986,143706.0,595824.0,342437.23553900357,120251.64454190669,104832.0,595824.0,223580.0,234496.0,323370.0
2024-08-21,Vidio Premier,93790.0,266647.47535268776,168219.41042522286,103790.0,595824.0,310617.6041338031,128909.74723238185,103790.0,595824.0,103790.0,355244.0,300496.0
2024-08-22,Vidio Premier,29958.0,223433.10651451582,184262.6420608316,93790.0,595824.0,281707.2569159627,136700.64295201612,93790.0,595824.0,93790.0,143706.0,104832.0
2024-08-23,Vidio Premier,249748.0,175064.32988588687,201537.26887340817,29958.0,595824.0,248140.68932716764,144275.3239711805,29958.0,595824.0,29958.0,595824.0,289412.0
2024-08-24,Vidio Premier,203622.0,193735.24741441515,135461.86516682926,29958.0,397870.0,248354.99741687864,143819.6712205187,29958.0,595824.0,249748.0,336538.0,252496.0
2024-08-25,Vidio Premier,623656.0,196206.93556081137,122668.76221683154,29958.0,397870.0,242390.59776129483,144259.38109362786,29958.0,595824.0,203622.0,397870.0,234496.0
2024-08-26,Vidio Premier,133706.0,303069.20167060854,195633.06401331586,29958.0,623656.0,293225.9847264555,176379.06976231583,29958.0,623656.0,623656.0,223580.0,201580.0
2024-08-27,Vidio Premier,53874.0,260728.40125295642,198162.08246738213,29958.0,623656.0,271956.65342959476,179340.70198748173,29958.0,623656.0,133706.0,103790.0,234496.0
2024-08-28,Vidio Premier,246580.0,209014.80093971733,203263.19607979077,29958.0,623656.0,242878.96630564882,188074.08390750817,29958.0,623656.0,53874.0,93790.0,355244.0
2024-08-29,Vidio Premier,110790.0,218406.100704788,198308.73330815704,29958.0,623656.0,243372.43746489566,185767.27924925424,29958.0,623656.0,246580.0,29958.0,143706.0
2024-08-30,Vidio Premier,156332.0,191502.075528591,187442.9523485556,53874.0,623656.0,225694.7791362429,187355.49870374115,29958.0,623656.0,110790.0,249748.0,595824.0
2024-08-31,Vidio Premier,190248.0,182709.55664644326,189261.34753625246,53874.0,623656.0,216446.40858474385,158269.54583033564,29958.0,623656.0,156332.0,203622.0,336538.0
2024-09-01,Vidio Premier,34958.0,184594.16748483246,189502.34070271946,53874.0,623656.0,212953.28744011134,154169.73298426514,29958.0,623656.0,190248.0,623656.0,397870.0
2024-09-02,Vidio Premier,54916.0,147185.12561362435,74258.7413459571,34958.0,246580.0,189220.5824480965,148990.54251392416,29958.0,623656.0,34958.0,133706.0,223580.0
2024-09-03,Vidio Premier,34958.0,124117.84421021826,79785.51176271378,34958.0,246580.0,171313.3047883503,151585.5060565409,29958.0,623656.0,54916.0,53874.0,103790.0
2024-09-04,Vidio Premier,34958.0,101827.88315766369,82708.67464149346,34958.0,246580.0,153132.59748323695,154746.8611670523,29958.0,623656.0,34958.0,246580.0,93790.0
2024-09-05,Vidio Premier,36916.0,85110.41236824777,64779.137520538236,34958.0,190248.0,137375.98448547206,157411.27664703174,29958.0,623656.0,34958.0,110790.0,29958.0
2024-09-06,Vidio Premier,69916.0,73061.80927618583,66474.39466369592,34958.0,190248.0,123981.31988740912,156999.3942157418,34958.0,623656.0,36916.0,156332.0,249748.0
2024-09-07,Vidio Premier,69916.0,72275.35695713937,56728.43556050968,34958.0,190248.0,116772.6105690879,155974.5892621439,34958.0,623656.0,69916.0,190248.0,203622.0
2024-09-08,Vidio Premier,51916.0,71685.51771785453,16540.59736354462,34958.0,69916.0,110525.06249320952,155992.53823574624,34958.0,623656.0,69916.0,34958.0,623656.0
2024-09-09,Vidio Premier,33916.0,66743.1382883909,15508.604094257584,34958.0,69916.0,102710.52082744826,66783.62384448861,34958.0,246580.0,51916.0,54916.0,133706.0
2024-09-10,Vidio Premier,88832.0,58536.353716293175,16510.62690973371,33916.0,69916.0,93537.91805045516,67247.80770200035,33916.0,246580.0,33916.0,34958.0,53874.0
2024-09-11,Vidio Premier,91832.0,66110.26528721988,21494.45331331173,33916.0,88832.0,92910.46231039448,66677.76512995333,33916.0,246580.0,88832.0,34958.0,246580.0
2024-09-12,Vidio Premier,111790.0,72540.69896541491,23247.323737420265,33916.0,91832.0,92766.66733567521,48501.49263818387,33916.0,190248.0,91832.0,36916.0,110790.0
2024-09-13,Vidio Premier,113748.0,82353.02422406118,26120.99660827601,33916.0,111790.0,95303.11169091852,48557.78043608518,33916.0,190248.0,111790.0,69916.0,156332.0
2024-09-14,Vidio Premier,141790.0,90201.76816804589,29947.515216109183,33916.0,113748.0,97762.43013212939,44270.597005334406,33916.0,190248.0,113748.0,69916.0,190248.0
2024-09-15,Vidio Premier,212622.0,103098.82612603442,37236.66040214678,33916.0,141790.0,103632.7727811788,35381.16046432236,33916.0,141790.0,141790.0,51916.0,34958.0
2024-09-16,Vidio Premier,145706.0,130479.61959452581,54833.2410790949,33916.0,212622.0,118164.66974368831,50670.009982930445,33916.0,212622.0,212622.0,33916.0,54916.0
2024-09-17,Vidio Premier,194622.0,134286.21469589436,42734.597309886296,88832.0,212622.0,121836.84711119655,52705.750570585165,33916.0,212622.0,145706.0,88832.0,34958.0
2024-09-18,Vidio Premier,125748.0,149370.16102192077,44630.17472304551,91832.0,212622.0,131541.53416303702,57305.577907744875,33916.0,212622.0,194622.0,91832.0,34958.0
2024-09-19,Vidio Premier,234538.0,143464.62076644058,39493.87149805408,111790.0,212622.0,130769.06294129876,54458.53705867789,33916.0,212622.0,125748.0,111790.0,36916.0
2024-09-20,Vidio Premier,39916.0,166232.96557483042,46605.07386438529,113748.0,234538.0,144604.92121579227,60361.445090807145,33916.0,234538.0,234538.0,113748.0,69916.0
2024-09-21,Vidio Premier,147664.0,134653.72418112282,65272.83741780708,39916.0,234538.0,130646.39838701997,62779.1269350351,33916.0,234538.0,39916.0,141790.0,69916.0
2024-09-22,Vidio Premier,177664.0,137906.2931358421,65090.908199884274,39916.0,234538.0,132915.4119354173,61592.721381740965,33916.0,234538.0,147664.0,212622.0,51916.0
2024-09-23,Vidio Premier,567824.0,147845.7198518816,61370.06592483908,39916.0,234538.0,138881.89034402833,59417.88619451355,33916.0,234538.0,177664.0,145706.0,33916.0
2024-09-24,Vidio Premier,70832.0,252840.28988891118,168220.49483143658,39916.0,567824.0,196074.17163149122,125548.72265064594,39916.0,567824.0,567824.0,194622.0,88832.0
2024-09-25,Vidio Premier,472076.0,207338.2174166834,176713.84889109514,39916.0,567824.0,179375.21541395906,126543.37327433775,39916.0,567824.0,70832.0,125748.0,91832.0
